01260,42.295696, -73.342543
01262,42.292202, -73.319209
01264,42.231590, -73.202428
01266,42.312354, -73.388044
01267,42.671617, -73.246981
01270,42.515272, -73.031166
01301,42.626761, -72.601530
01330,42.513947, -72.821517
01331,42.562408, -72.191080
01337,42.689307, -72.582249
01338,42.572604, -72.824306
01339,42.603776, -72.889644
01340,42.694731, -72.710956
01341,42.496937, -72.709414
01342,42.543889, -72.609458
01343,42.657625, -72.978933
01344,42.613418, -72.426427
01346,42.693275, -72.823113
01347,42.559294, -72.518753
01349,42.563061, -72.482122
01350,42.727772, -72.985346
01351,42.539880, -72.521689
01354,42.624076, -72.508643
01355,42.458551, -72.327191
01360,42.677091, -72.453876
01364,42.605437, -72.292074
01366,42.475621, -72.192468
01367,42.695532, -72.909148
01368,42.679456, -72.176935
01370,42.593338, -72.726941
01373,42.475481, -72.615403
01375,42.466691, -72.546751
01376,42.595280, -72.555002
01378,42.673533, -72.353213
01379,42.556310, -72.407148
01420,42.584925, -71.816862
01430,42.657005, -71.923442
01431,42.676293, -71.832523
01432,42.566573, -71.575135
01434,42.538903, -71.612027
01436,42.602059, -72.087015
01438,42.562243, -72.031402
01440,42.584206, -71.988737
01450,42.611760, -71.565269
01451,42.501908, -71.568201
01452,42.489598, -72.002878
01453,42.519977, -71.763202
01460,42.535931, -71.490569
01462,42.582607, -71.720464
01463,42.670643, -71.602858
01464,42.573654, -71.640986
01467,42.489646, -71.609577
01468,42.542767, -72.068345
01469,42.664828, -71.695087
01473,42.554600, -71.905440
01474,42.669685, -71.752751
01475,42.668160, -72.055644
01501,42.198708, -71.846006
01503,42.384929, -71.633889
01504,42.039991, -71.532406
01505,42.355049, -71.716157
01506,42.180788, -72.107891
01507,42.133935, -71.968025
01510,42.411887, -71.690005
01515,42.209682, -72.040178
01516,42.053072, -71.752241
01518,42.127477, -72.118818
01519,42.203404, -71.679739
01520,42.336372, -71.850626
01521,42.046799, -72.180144
01522,42.375634, -71.867382
01523,42.483569, -71.675585
01524,42.249603, -71.919217
01525,42.106794, -71.630518
01527,42.192246, -71.777649
01529,42.036642, -71.578779
01531,42.319125, -72.130814
01532,42.323342, -71.646236
01534,42.142074, -71.643348
01535,42.267564, -72.066876
01536,42.231309, -71.692642
01537,42.158966, -71.897051
01540,42.116263, -71.857465
01541,42.454125, -71.877540
01542,42.204251, -71.908907
01543,42.388285, -71.969865
01545,42.284767, -71.714228
01550,42.059737, -72.033908
01560,42.175395, -71.674223
01561,42.443970, -71.685583
01562,42.247211, -71.991867
01564,42.447924, -71.776045
01566,42.103214, -72.079545
01568,42.176526, -71.603588
01569,42.055930, -71.631232
01570,42.047532, -71.846952
01571,42.053778, -71.935075
01581,42.268426, -71.613309
01583,42.369417, -71.785036
01585,42.240796, -72.162645
01588,42.118794, -71.672494
01590,42.132051, -71.750318
01602,42.269189, -71.850728
01603,42.243826, -71.843569
01604,42.253254, -71.767957
01605,42.289683, -71.787793
01606,42.315249, -71.795741
01607,42.225974, -71.788894
01608,42.261980, -71.801462
01609,42.285114, -71.829987
01610,42.247049, -71.808366
01611,42.237604, -71.875838
01612,42.296798, -71.928991
01701,42.319587, -71.442800
01702,42.282379, -71.436621
01718,42.519816, -71.429283
01719,42.485985, -71.520985
01720,42.483953, -71.438495
01721,42.257755, -71.473526
01730,42.499295, -71.281889
01731,42.456748, -71.279484
01740,42.439941, -71.601879
01741,42.536620, -71.361832
01742,42.462911, -71.364496
01745,42.292114, -71.499197
01746,42.195951, -71.453430
01747,42.123007, -71.531404
01748,42.224096, -71.540489
01749,42.389071, -71.545864
01752,42.349617, -71.547214
01754,42.425955, -71.456256
01756,42.093870, -71.544519
01757,42.158692, -71.521419
01760,42.284822, -71.348811
01770,42.231947, -71.372963
01772,42.302877, -71.530828
01773,42.425506, -71.310812
01775,42.429688, -71.512514
01776,42.383367, -71.421070
01778,42.343687, -71.381186
01801,42.488769, -71.154438
01803,42.503227, -71.201713
01810,42.648044, -71.161751
01821,42.549330, -71.251725
01824,42.590790, -71.355182
01826,42.679723, -71.300680
01827,42.676149, -71.499772
01830,42.796313, -71.053436
01832,42.791114, -71.132859
01833,42.727879, -70.982036
01834,42.753900, -71.015935
01835,42.751233, -71.094300
01840,42.706763, -71.160403
01841,42.712015, -71.164873
01843,42.689974, -71.160383
01844,42.742468, -71.179218
01845,42.673909, -71.091334
01850,42.656045, -71.303309
01851,42.627812, -71.335330
01852,42.631912, -71.296025
01854,42.649481, -71.348229
01860,42.838603, -71.011997
01862,42.578543, -71.295592
01863,42.633780, -71.389470
01864,42.578222, -71.084398
01867,42.535183, -71.105423
01876,42.611801, -71.227571
01879,42.667762, -71.428820
01880,42.501524, -71.067489
01886,42.585541, -71.440250
01887,42.564647, -71.164516
01890,42.452752, -71.144319
01901,42.460419, -70.946379
01902,42.471039, -70.941535
01904,42.492456, -70.973930
01905,42.465998, -70.975792
01906,42.468432, -71.013946
01907,42.474145, -70.906597
01908,42.428256, -70.926041
01913,42.851293, -70.955810
01915,42.570665, -70.867583
01921,42.683108, -71.018330
01922,42.757313, -70.914241
01923,42.574174, -70.950516
01929,42.640420, -70.771172
01930,42.619910, -70.681824
01937,42.585723, -70.984051
01938,42.683860, -70.842666
01940,42.534146, -71.038333
01944,42.576636, -70.767154
01945,42.501835, -70.859126
01949,42.606666, -71.010316
01950,42.812358, -70.891095
01951,42.773351, -70.850211
01952,42.844793, -70.841476
01960,42.534279, -70.969782
01966,42.640715, -70.620248
01969,42.720873, -70.891220
01970,42.524435, -70.870859
01982,42.626223, -70.857230
01983,42.641379, -70.943440
01984,42.600633, -70.883303
01985,42.799565, -70.964428
02019,42.076682, -71.474490
02048,42.017302, -71.216410
02119,42.324029, -71.085017
02132,42.280455, -71.162017
02134,42.358016, -71.128608
02151,42.418290, -71.001251
02170,42.266415, -71.015576
02171,42.293310, -71.018208
02176,42.455723, -71.059019
02301,42.078371, -71.042304
02322,42.132460, -71.054013
02459,42.314779, -71.192017
02558,41.745017, -70.653513
02601,41.657961, -70.298093
02647,41.630127, -70.310144
02649,41.616801, -70.490097
02650,41.701947, -69.961375
02655,41.627984, -70.392013
02663,41.894444, -70.012180
02670,41.660113, -70.170678
02717,41.760108, -70.972874
02718,41.862486, -71.011690
02743,41.718217, -70.901151
02746,41.660995, -70.940137
02747,41.664711, -71.015699
02762,42.012800, -71.336602
02879,41.424019, -71.534277
02895,42.001706, -71.499949
02906,41.840169, -71.390408
03062,42.722323, -71.501176
03101,42.989027, -71.466111
03102,43.011907, -71.491063
03221,43.258003, -71.960169
03233,43.424011, -71.931200
03259,43.875712, -71.395018
03263,43.288501, -71.309368
03269,43.524186, -71.601607
03273,43.301982, -71.926953
03284,43.473002, -72.013536
03301,43.238549, -71.555988
03455,42.901769, -72.172904
03458,42.868369, -71.940102
03461,42.756663, -72.013247
03593,44.301498, -71.299826
03601,43.238837, -72.286124
03779,43.961850, -72.001291
03801,43.074812, -70.805443
03818,43.959771, -71.274013
03842,42.939601, -70.836728
03852,43.495013, -70.986040
03873,42.934018, -71.183605
03885,43.014997, -70.902586
03890,43.800602, -71.201489
03901,43.299332, -70.842077
04001,43.519795, -70.923465
04010,43.930799, -70.918584
04011,43.896405, -69.973436
04015,43.976287, -70.521109
04017,43.738955, -70.088396
04019,43.686216, -70.102838
04037,44.101677, -70.942769
04040,44.143452, -70.820154
04042,43.631019, -70.614369
04057,44.101552, -70.698919
04069,43.903914, -70.182018
04076,43.554017, -70.832796
04101,43.662607, -70.257949
04217,44.380100, -70.815239
04250,44.010547, -70.127409
04259,44.233505, -70.014723
04260,43.957508, -70.296011
04281,44.248001, -70.490816
04286,44.401438, -70.865079
04353,44.198014, -69.619689
04401,44.848517, -68.850405
04412,44.784754, -68.735012
04427,44.980538, -69.010880
04451,45.607010, -68.222173
04462,45.972769, -69.012445
04469,44.901066, -68.668303
04479,45.124216, -69.287019
04489,44.910362, -68.690189
04539,43.973542, -69.501972
04555,44.101248, -69.482658
04563,44.013924, -69.258707
04627,44.237010, -68.607845
04667,44.983542, -67.101382
04669,44.408250, -68.014884
04675,44.301347, -68.251148
04734,46.468001, -67.956337
04745,47.282101, -68.388783
04777,45.842521, -68.501076
04781,47.150199, -68.613495
04783,47.040124, -68.175050
04864,44.128010, -69.243885
04901,44.541099, -69.573012
04926,44.480122, -69.513888
04929,44.773091, -69.301537
04981,44.514019, -68.839050
04988,44.570148, -69.362441
05001,43.672188, -72.380193
05032,43.801580, -72.657760
05033,44.012176, -72.158296
05045,43.917790, -72.180112
05061,43.916755, -72.570182
05101,43.182144, -72.493221
05201,42.869211, -73.128516
05301,42.838680, -72.659997
05341,42.974544, -72.801051
05343,43.102664, -72.820014
05355,43.019478, -72.812148
05360,43.000119, -72.946971
05401,44.476621, -73.209998
05447,44.932454, -72.701892
05455,44.801687, -72.967393
05461,44.332701, -73.087409
05489,44.570909, -72.901598
05701,43.624577, -72.910204
05738,43.523441, -72.860171
05739,43.342621, -73.000196
05744,43.694013, -73.080457
05757,43.480102, -73.123641
05773,43.420109, -72.987065
05825,44.862501, -72.244465
05839,44.673683, -72.207014
05850,44.541247, -72.014699
05901,44.940810, -71.654783
06001,41.787159, -72.852046
06010,41.681578, -72.940749
06013,41.749079, -72.948657
06016,41.901899, -72.547432
06018,42.024629, -73.309616
06019,41.857508, -72.902765
06021,42.017229, -73.104821
06024,42.012137, -73.274264
06084,41.883019, -72.358869
06093,42.013232, -72.717370
06238,41.780138, -72.343943
06241,41.853901, -71.847371
06247,41.767801, -72.075026
06255,41.991087, -71.901952
06262,42.019311, -71.948384
06281,41.973476, -72.014137
06320,41.347450, -72.101743
06401,41.344249, -73.069825
06409,41.351081, -72.420167
06478,41.444001, -73.147999
06498,41.303695, -72.478017
06776,41.601320, -73.422832
06783,41.555501, -73.296015
06786,41.672734, -73.018048
06801,41.369778, -73.389503
06840,41.160393, -73.500124
06851,41.138233, -73.401526
06901,41.053592, -73.538169
06903,41.136018, -73.571142
07001,40.582316, -74.271506
07009,40.858017, -74.229784
07010,40.822081, -73.987834
07011,40.878256, -74.144073
07012,40.848398, -74.160266
07013,40.869405, -74.173062
07014,40.831339, -74.135419
07016,40.656391, -74.304830
07017,40.772072, -74.207103
07018,40.755897, -74.217961
07034,40.879480, -74.380104
07035,40.927501, -74.308334
07041,40.722448, -74.301546
07042,40.813487, -74.219011
07054,40.853739, -74.401636
07062,40.632358, -74.401184
07068,40.821737, -74.310147
07075,40.850183, -74.087068
07093,40.788079, -74.011357
07201,40.688972, -74.165414
07203,40.652211, -74.260158
07310,40.730133, -74.036816
07401,41.032669, -74.133826
07439,41.075676, -74.602012
07463,41.013615, -74.125919
07501,40.911998, -74.170965
07601,40.889398, -74.045698
07646,40.934161, -74.019453
07650,40.847017, -73.997061
07657,40.829316, -74.017360
07660,40.854705, -74.019926
07666,40.890317, -74.011478
07675,41.003506, -74.001778
07701,40.361667, -74.078076
07716,40.401088, -74.032978
07717,40.191418, -74.015105
07720,40.201604, -74.012056
07723,40.249701, -73.997458
07735,40.450109, -74.172274
07757,40.316313, -74.015897
07764,40.287904, -74.020019
07801,40.917192, -74.554744
07803,40.878088, -74.601176
07882,40.752640, -75.013787
07901,40.714923, -74.366372
07921,40.656019, -74.678657
07926,40.801262, -74.570122
07940,40.760175, -74.419181
07960,40.784201, -74.500025
07979,40.700638, -74.730119
08001,39.547880, -75.346384
08010,40.055173, -74.916925
08011,39.972764, -74.713117
08012,39.783815, -75.056068
08014,39.815906, -75.348335
08015,39.931531, -74.543763
08016,40.069522, -74.824196
08019,39.777292, -74.534219
08021,39.806194, -75.000151
08042,40.015389, -74.662287
08068,39.961401, -74.665919
08077,40.000162, -74.991632
08084,39.828957, -75.015458
08109,39.951291, -75.050129
08201,39.423563, -74.493025
08242,39.018576, -74.888905
08243,39.151013, -74.696319
08350,39.488101, -74.882020
08401,39.377297, -74.451082
08501,40.163841, -74.566056
08530,40.370017, -74.910170
08533,40.071031, -74.500141
08540,40.363010, -74.655321
08550,40.280155, -74.614673
08619,40.242301, -74.696408
08638,40.254018, -74.763385
08641,40.020284, -74.590178
08701,40.077041, -74.200383
08721,39.901987, -74.152651
08736,40.120018, -74.053257
08801,40.622794, -74.886324
08802,40.671028, -75.017983
08810,40.368288, -74.491018
08869,40.571349, -74.646019
08886,40.687502, -75.101127
08901,40.483638, -74.442460
10001,40.750633, -73.997177
10004,40.688630, -74.018244
10006,40.709614, -74.012954
10010,40.739065, -73.982255
10011,40.742039, -74.000620
10012,40.725581, -73.998078
10013,40.720103, -74.004903
10014,40.734012, -74.006746
10016,40.745224, -73.978297
10017,40.752360, -73.972493
10018,40.755319, -73.993114
10019,40.765823, -73.987169
10025,40.798601, -73.966622
10103,40.760780, -73.977670
10110,40.754499, -73.982256
10111,40.759114, -73.977596
10112,40.759167, -73.979668
10115,40.810852, -73.963744
10119,40.750310, -73.992979
10128,40.781432, -73.950013
10152,40.758404, -73.972031
10153,40.763622, -73.972439
10154,40.757779, -73.972487
10162,40.769300, -73.949915
10165,40.752131, -73.978722
10167,40.754648, -73.974771
10168,40.751448, -73.977103
10169,40.754391, -73.976098
10170,40.752625, -73.975877
10171,40.755899, -73.973858
10172,40.755273, -73.974315
10173,40.754131, -73.979364
10174,40.751441, -73.975003
10177,40.755139, -73.975934
10199,40.751393, -73.997229
10271,40.708205, -74.010504
10280,40.708538, -74.016650
10282,40.716921, -74.015066
10301,40.627456, -74.094407
10501,41.295608, -73.758490
10502,41.011602, -73.841433
10522,41.010310, -73.863746
10546,41.195609, -73.801126
10573,41.015857, -73.677404
10591,41.090097, -73.841014
10601,41.032932, -73.765071
10605,41.010525, -73.745125
10701,40.945420, -73.880471
10801,40.917570, -73.784858
10901,41.140772, -74.104976
10926,41.301846, -74.119760
10954,41.098819, -74.013262
10964,41.016204, -73.914304
10968,41.037017, -73.921259
10970,41.180177, -74.102175
10974,41.168058, -74.178013
10980,41.238822, -74.050163
10990,41.267448, -74.364011
11001,40.723317, -73.704949
11010,40.700587, -73.675018
11101,40.747155, -73.939750
11201,40.693682, -73.989693
11206,40.701954, -73.942358
11220,40.641221, -74.016862
11228,40.616695, -74.013047
11229,40.601293, -73.944493
11366,40.728152, -73.785019
11367,40.730145, -73.827030
11422,40.660060, -73.736012
11428,40.721016, -73.742245
11435,40.701265, -73.809605
11451,40.701282, -73.795972
11501,40.746286, -73.638905
11510,40.650127, -73.607709
11520,40.649401, -73.582951
11550,40.701475, -73.621108
11554,40.720115, -73.558861
11566,40.663194, -73.554014
11579,40.844016, -73.644006
11691,40.601278, -73.761651
11701,40.682453, -73.414381
11703,40.732671, -73.325010
11752,40.757114, -73.174012
11757,40.689010, -73.373328
11766,40.939219, -73.018666
11783,40.677612, -73.490014
11801,40.762304, -73.524452
11804,40.759010, -73.457384
11901,40.926901, -72.643499
11937,41.013013, -72.168912
11941,40.830160, -72.729761
11950,40.808032, -72.847010
11952,41.001648, -72.547599
11957,41.192201, -72.148968
11959,40.822586, -72.601345
12010,42.937632, -74.173325
12015,42.294057, -73.825116
12017,42.321110, -73.455997
12018,42.628833, -73.520771
12019,42.934351, -73.881808
12020,43.001589, -73.868123
12066,42.790105, -74.352762
12068,42.956069, -74.401829
12115,42.477301, -73.576700
12134,43.269201, -74.228185
12136,42.420119, -73.565108
12170,43.001956, -73.667271
12173,42.380013, -73.759660
12176,42.382017, -73.980862
12401,41.987541, -74.010273
12411,41.876019, -74.044802
12412,42.012732, -74.279585
12414,42.232019, -73.913867
12438,42.204899, -74.601006
12465,42.157153, -74.460016
12475,42.015237, -74.015432
12501,41.863095, -73.573627
12503,42.035959, -73.580146
12520,41.428017, -73.996195
12542,41.613876, -74.015014
12581,41.901615, -73.700592
12582,41.544301, -73.738452
12586,41.562764, -74.170102
12601,41.701921, -73.911519
12701,41.650829, -74.699907
12725,41.983183, -74.570105
12726,41.708209, -75.017203
12737,41.501481, -74.798632
12762,41.647960, -74.792011
12780,41.440142, -74.727343
12801,43.311160, -73.645286
12841,43.606007, -73.533013
12855,44.027010, -73.758053
12901,44.704190, -73.471392
12936,44.285062, -73.401450
12960,44.015756, -73.572348
12962,44.701391, -73.605439
12974,44.060141, -73.464831
12977,44.277015, -74.072971
12986,44.226011, -74.480931
12989,44.520103, -74.069774
13031,43.045015, -76.309541
13032,43.081617, -75.766018
13035,42.940849, -75.830103
13057,43.101955, -76.037919
13101,42.589192, -76.056073
13138,42.899087, -76.014634
13146,43.085645, -76.750191
13207,43.012813, -76.163317
13212,43.129697, -76.130154
13290,43.069136, -76.173017
13301,43.416050, -75.218175
13317,42.854101, -74.590839
13322,42.954345, -75.201657
13407,42.968801, -74.950576
13450,42.701927, -74.810297
13478,43.144012, -75.581897
13501,43.081283, -75.225833
13601,43.968892, -75.906501
13606,43.872576, -76.014735
13625,44.538101, -74.928377
13634,44.011290, -76.073698
13638,44.019072, -75.741692
13641,44.273801, -76.003351
13655,44.981859, -74.650150
13664,44.584013, -75.645460
13682,43.843312, -75.901905
13684,44.356596, -75.013141
13687,44.439018, -74.838177
13733,42.301697, -75.478883
13750,42.471013, -74.857905
13751,42.454448, -74.901809
13752,42.190557, -74.897015
13774,41.960129, -75.149396
13788,42.339013, -74.666282
13790,42.165361, -76.001942
13794,42.393238, -76.013720
13801,42.505085, -75.776970
13806,42.379101, -74.957234
13850,42.049395, -76.017594
13901,42.183203, -75.876048
14001,43.036573, -78.510831
14011,42.830674, -78.299709
14012,43.332173, -78.532622
14013,43.086290, -78.397746
14043,42.901971, -78.703418
14055,42.562879, -78.600126
14060,42.450155, -78.296467
14072,43.017901, -78.962657
14094,43.157758, -78.701995
14101,42.392651, -78.538203
14129,42.481182, -79.017384
14201,42.896060, -78.886424
14212,42.894211, -78.820173
14226,42.971014, -78.796455
14301,43.095821, -79.040408
14415,42.755495, -77.017084
14416,43.082693, -77.980115
14437,42.570141, -77.733764
14469,42.877919, -77.471014
14485,42.882635, -77.601026
14510,42.683010, -77.869009
14516,43.201328, -76.919338
14525,42.877513, -78.013345
14532,42.964101, -77.032088
14542,43.147329, -76.860121
14545,42.664857, -77.701007
14549,42.700031, -78.017273
14613,43.182171, -77.640175
14615,43.201207, -77.654749
14701,42.080160, -79.256710
14708,42.019219, -78.063617
14721,42.013905, -78.266442
14733,42.160122, -79.172199
14742,42.120123, -79.306839
14754,42.021908, -78.201569
14781,42.161603, -79.601288
14788,42.061991, -78.380108
14801,42.104056, -77.292968
14836,42.533010, -77.869746
14846,42.532090, -78.001564
14874,42.530177, -77.175488
14881,42.399901, -76.358994
14891,42.377014, -76.946182
14894,42.019065, -76.777092
14901,42.087649, -76.746938
15001,40.595263, -80.322877
15010,40.770872, -80.351446
15012,40.155417, -79.812946
15014,40.608072, -79.740428
15015,40.637248, -80.081101
15017,40.342274, -80.122354
15018,40.265885, -79.797067
15019,40.406974, -80.328574
15027,40.666338, -80.240179
15053,40.381001, -80.359879
15056,40.563890, -80.216015
15090,40.625015, -80.067058
15101,40.580328, -79.955241
15106,40.410120, -80.114202
15108,40.500472, -80.201802
15110,40.373461, -79.850162
15201,40.474410, -79.950968
15211,40.430322, -80.015633
15214,40.486557, -80.013953
15215,40.501295, -79.912677
15226,40.395053, -80.013952
15234,40.368140, -80.017795
15235,40.459801, -79.822420
15238,40.537201, -79.879443
15290,40.457329, -80.019294
15301,40.153494, -80.253464
15314,40.146306, -80.016809
15333,40.030787, -80.013210
15361,40.329012, -80.258411
15368,40.013872, -79.989284
15401,39.899926, -79.745662
15410,39.911791, -79.901982
15417,40.008601, -79.918268
15420,39.960141, -79.865229
15442,40.019082, -79.839708
15444,40.011976, -79.908804
15450,40.001137, -79.974194
15458,39.890125, -79.851171
15464,39.930138, -79.436202
15468,39.950112, -79.832570
15470,39.867154, -79.532018
15501,40.039742, -79.129820
15560,40.016558, -78.907139
15601,40.314981, -79.534803
15624,40.364867, -79.470198
15632,40.439145, -79.600116
15635,40.347904, -79.501557
15647,40.342501, -79.729198
15655,40.190142, -79.160129
15660,40.244601, -79.774390
15661,40.322166, -79.360132
15696,40.280112, -79.366167
15701,40.628381, -79.150041
15711,41.018425, -78.955620
15734,40.724797, -79.001265
15736,40.701250, -79.366445
15737,40.601258, -78.759013
15745,40.623001, -78.915191
15757,40.903001, -78.731664
15759,40.773017, -79.031699
15760,40.648324, -78.800199
15776,41.010988, -79.111592
15801,41.125057, -78.722433
15847,41.090187, -79.032482
15863,41.014385, -78.839736
15901,40.328742, -78.914292
16001,40.910025, -79.945191
16027,40.820154, -80.019183
16035,41.108993, -80.014526
16101,40.983987, -80.290240
16145,41.380196, -80.078627
16154,41.325898, -80.420113
16201,40.805185, -79.469413
16240,41.036013, -79.225000
16263,40.801717, -79.336609
16301,41.453285, -79.622427
16316,41.601773, -80.303633
16401,41.878476, -80.405160
16403,41.792998, -80.014121
16422,41.667548, -80.310188
16423,42.021099, -80.340132
16440,41.782549, -80.126018
16501,42.120958, -80.089762
16502,42.110702, -80.101358
16511,42.166262, -79.990170
16601,40.555264, -78.370416
16636,40.600253, -78.502014
16672,40.185501, -78.237228
16694,40.155301, -78.148799
16701,41.918454, -78.750607
16733,41.700701, -78.571785
16801,40.778883, -77.841371
16803,40.801651, -77.899659
16820,40.895701, -77.392432
16828,40.812101, -77.680555
16845,41.121742, -78.010569
16848,41.011313, -77.533288
16901,41.721291, -77.337283
16926,41.727085, -76.701713
16943,41.830161, -77.612813
17004,40.601046, -77.730437
17010,40.277992, -76.582841
17011,40.234830, -76.928846
17013,40.242686, -77.197284
17015,40.177826, -77.229536
17016,40.277475, -76.402287
17017,40.637788, -76.882189
17018,40.422061, -76.826124
17019,40.094022, -77.022058
17029,40.558017, -77.616997
17043,40.247611, -76.900134
17047,40.376501, -77.428287
17070,40.202401, -76.865678
17071,40.298415, -77.601934
17074,40.478901, -77.148585
17081,40.201020, -77.283453
17101,40.258655, -76.894376
17112,40.373101, -76.776511
17201,39.961056, -77.656165
17229,40.084004, -78.010139
17236,39.800187, -77.947400
17301,39.895240, -76.978971
17309,39.871334, -76.450129
17313,39.884013, -76.659984
17318,40.022258, -76.723017
17344,39.805688, -77.019219
17352,39.761201, -76.499847
17355,39.759868, -76.696019
17372,40.001467, -77.106153
17401,39.959462, -76.733457
17406,40.014709, -76.640873
17501,40.156459, -76.204040
17502,40.100904, -76.660147
17505,40.063501, -76.192436
17507,40.198042, -76.016233
17518,39.808930, -76.253014
17601,40.074241, -76.314914
17602,40.014623, -76.246351
17701,41.345045, -76.857256
17752,41.180139, -76.930251
17758,41.360147, -76.535534
17762,41.284231, -76.700157
17774,41.281191, -76.533013
17801,40.834724, -76.755008
17813,40.780401, -77.172083
17821,40.990142, -76.644205
17822,40.968016, -76.605142
17842,40.802950, -77.040151
17865,40.990180, -76.786769
17878,41.176018, -76.323488
17881,40.782906, -76.670014
17885,40.866345, -77.314017
17886,41.016709, -76.875204
17901,40.683828, -76.277542
17936,40.750116, -76.339930
17959,40.732018, -76.150078
17963,40.561577, -76.382017
18011,40.477974, -75.646129
18013,40.848762, -75.177293
18014,40.764431, -75.409221
18015,40.585869, -75.367239
18016,40.632130, -75.392847
18017,40.659951, -75.387306
18018,40.627594, -75.395584
18037,40.683103, -75.548010
18066,40.664462, -75.740100
18101,40.602658, -75.469236
18105,40.601416, -75.493938
18201,40.949038, -75.955638
18221,41.001778, -75.917333
18248,40.901160, -76.093068
18301,41.042703, -75.175581
18344,41.122901, -75.343996
18349,41.101253, -75.366514
18356,41.011079, -75.118103
18403,41.509701, -75.535045
18417,41.809701, -75.201116
18420,41.602006, -75.710133
18455,41.893001, -75.359193
18464,41.403012, -75.176950
18512,41.426229, -75.601387
18621,41.248601, -76.098546
18622,41.201232, -76.273515
18623,41.664801, -76.151984
18628,41.430143, -76.313808
18635,41.029240, -76.201347
18660,41.097733, -76.062014
18701,41.243648, -75.885029
18801,41.826389, -75.939711
18818,41.911258, -76.044011
18823,41.778326, -75.690124
18901,40.306267, -75.147144
18913,40.379390, -75.060010
18915,40.272101, -75.256830
18929,40.255513, -75.080152
18935,40.437016, -75.403473
18980,40.269965, -75.017182
19001,40.125912, -75.125442
19003,40.001553, -75.298929
19010,40.023624, -75.329727
19012,40.059767, -75.105880
19013,39.848281, -75.377981
19014,39.864907, -75.432958
19015,39.868633, -75.392945
19017,39.892371, -75.460139
19018,39.923075, -75.298595
19046,40.101404, -75.105519
19111,40.060612, -75.080176
19114,40.069399, -75.000162
